#YY  ,MM ,DD ,hh ,mm ,WDIR, WSPD, GST  ,WVHT ,  DPD  , APD ,MWD ,  PRES , ATMP  ,WTMP , DEWP , VIS , TIDE
#yr  ,mo ,dy ,hr ,mn ,degT, m/s , m/s  ,   m ,  sec  , sec ,degT,   hPa , degC  ,degC , degC ,  mi ,   ft
2015,1,4,7,51,999,99.0,99.0,0.39,11.11,7.77,349,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,4,8,21,999,99.0,99.0,0.39,12.50,7.93,353,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,4,8,51,999,99.0,99.0,0.38,11.76,7.58,352,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,4,9,21,999,99.0,99.0,0.39,11.76,7.97,351,9999.0,999.0,14.3,999.0,99.0,99.00
2015,1,4,9,51,999,99.0,99.0,0.37,11.76,7.48,356,9999.0,999.0,14.3,999.0,99.0,99.00
2015,1,4,10,21,999,99.0,99.0,0.39,13.33,7.81,359,9999.0,999.0,14.3,999.0,99.0,99.00
2015,1,4,10,51,999,99.0,99.0,0.40,11.11,7.68,351,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,4,11,21,999,99.0,99.0,0.40,12.50,7.20,351,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,4,11,51,999,99.0,99.0,0.41,13.33,7.75,358,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,4,12,21,999,99.0,99.0,0.43,12.50,8.16,353,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,4,12,51,999,99.0,99.0,0.45,13.33,7.96,356,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,4,13,21,999,99.0,99.0,0.44,11.11,7.25,349,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,4,13,51,999,99.0,99.0,0.41,13.33,7.28,0,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,4,14,21,999,99.0,99.0,0.41,11.11,6.85,346,9999.0,999.0,14.2,999.0,99.0,99.00
