#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2024 03 02 14 26 999 99.0 99.0  1.91 11.11  9.29 349 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 02 14 56 999 99.0 99.0  2.19 11.76  9.87 349 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 02 15 26 999 99.0 99.0  1.87 11.76  9.21 346 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 02 15 56 999 99.0 99.0  2.02 11.11  9.93 346 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 02 16 26 999 99.0 99.0  2.01 11.11 10.25 345 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 02 16 56 999 99.0 99.0  1.81 11.11 10.15 345 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 02 17 26 999 99.0 99.0  1.74 11.76  9.66 349 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 02 17 56 999 99.0 99.0  1.79 12.50  9.20 356 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 02 18 26 999 99.0 99.0  1.89 11.11  9.29 346 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 02 18 56 999 99.0 99.0  1.98 12.50  9.89 355 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 02 19 26 999 99.0 99.0  2.07 13.33  9.88 356 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 02 19 56 999 99.0 99.0  1.87 11.11  9.48 346 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 02 20 26 999 99.0 99.0  1.95 11.11 10.07 348 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 02 20 56 999 99.0 99.0  1.85 11.76  9.60 348 9999.0 999.0  14.1 999.0 99.0 99.00
2024 03 02 21 26 999 99.0 99.0  2.24 11.11 10.49 348 9999.0 999.0  14.1 999.0 99.0 99.00
2024 03 02 21 56 999 99.0 99.0  2.12 11.76 10.33 348 9999.0 999.0  14.1 999.0 99.0 99.00
2024 03 02 22 26 999 99.0 99.0  2.18 11.76 10.41 351 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 02 22 56 999 99.0 99.0  1.88 12.50  9.90 355 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 02 23 26 999 99.0 99.0  2.11 12.50 10.46 353 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 02 23 56 999 99.0 99.0  2.05 11.11 10.12 346 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 03 00 26 999 99.0 99.0  2.13 11.76 10.31 351 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 03 00 56 999 99.0 99.0  2.05 11.11 10.46 345 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 03 01 26 999 99.0 99.0  2.21 11.11 10.68 348 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 03 01 56 999 99.0 99.0  2.13 12.50 10.81 348 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 03 02 26 999 99.0 99.0  2.19 11.11 10.90 342 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 03 02 56 999 99.0 99.0  2.40 13.33 11.00 355 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 03 03 26 999 99.0 99.0  1.83 12.50 10.33 352 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 03 03 56 999 99.0 99.0  2.06 12.50 10.47 348 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 03 04 26 999 99.0 99.0  2.11 14.29 10.27 358 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 03 04 56 999 99.0 99.0  2.47 13.33 10.66 353 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 03 05 26 999 99.0 99.0  2.33 11.11 10.67 348 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 03 05 56 999 99.0 99.0  2.29 12.50 10.72 352 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 03 06 26 999 99.0 99.0  2.15 12.50 10.56 351 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 03 06 56 999 99.0 99.0  1.80 12.50 10.34 351 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 03 07 26 999 99.0 99.0  2.03 11.76 10.38 346 9999.0 999.0  13.6 999.0 99.0 99.00
2024 03 03 07 56 999 99.0 99.0  2.12 11.76 10.45 348 9999.0 999.0  13.6 999.0 99.0 99.00
2024 03 03 08 26 999 99.0 99.0  2.19 12.50 10.62 349 9999.0 999.0  13.6 999.0 99.0 99.00
2024 03 03 08 56 999 99.0 99.0  1.99 11.76  9.74 348 9999.0 999.0  13.6 999.0 99.0 99.00
2024 03 03 09 26 999 99.0 99.0  1.99 11.76  9.63 345 9999.0 999.0  13.6 999.0 99.0 99.00
2024 03 03 09 56 999 99.0 99.0  2.15 11.11  9.73 346 9999.0 999.0  13.6 999.0 99.0 99.00
2024 03 03 10 26 999 99.0 99.0  1.75 12.50  9.09 351 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 03 10 56 999 99.0 99.0  1.83 12.50  9.37 351 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 03 11 26 999 99.0 99.0  1.97 13.33 10.03 355 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 03 11 56 999 99.0 99.0  1.92 11.76 10.03 348 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 03 12 26 999 99.0 99.0  1.78 11.76  9.68 348 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 03 12 56 999 99.0 99.0  2.09 12.50  9.97 348 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 03 13 26 999 99.0 99.0  1.73 13.33  9.16 352 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 03 13 56 999 99.0 99.0  1.68 13.33  9.34 358 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 03 14 26 999 99.0 99.0  1.86 14.29  9.90   5 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 03 14 56 999 99.0 99.0  1.66 11.11  9.72 346 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 03 15 26 999 99.0 99.0  1.44 13.33  9.26 359 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 03 15 56 999 99.0 99.0  1.58 13.33  9.68 356 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 03 16 26 999 99.0 99.0  1.53  9.88  9.43 339 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 03 16 56 999 99.0 99.0  1.67 11.76  9.81 346 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 03 17 26 999 99.0 99.0  1.58 13.33  9.70 358 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 03 17 56 999 99.0 99.0  1.52 11.11  9.62 343 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 03 18 26 999 99.0 99.0  1.64 10.53  9.94 343 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 03 18 56 999 99.0 99.0  1.61 10.53 10.07 343 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 03 19 26 999 99.0 99.0  1.41 11.76  9.92 348 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 03 19 56 999 99.0 99.0  1.57  9.88  9.80 339 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 03 20 26 999 99.0 99.0  1.68 11.11 10.13 346 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 03 20 56 999 99.0 99.0  1.73 11.11 10.25 346 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 03 21 26 999 99.0 99.0  1.58 12.50  9.88 355 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 03 21 56 999 99.0 99.0  1.72 12.50  9.94 353 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 03 22 26 999 99.0 99.0  1.79 11.76  9.90 351 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 03 22 56 999 99.0 99.0  1.64 12.50  9.22 355 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 03 23 26 999 99.0 99.0  1.90 12.50  9.77 356 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 03 23 56 999 99.0 99.0  2.10 10.53  9.95 345 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 04 00 26 999 99.0 99.0  1.91 12.50  9.84 355 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 04 00 56 999 99.0 99.0  1.88 11.11  9.95 348 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 04 01 26 999 99.0 99.0  1.89 11.76  9.75 351 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 04 01 56 999 99.0 99.0  1.84 11.11  9.84 345 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 04 02 26 999 99.0 99.0  1.90 11.11 10.17 343 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 04 02 56 999 99.0 99.0  1.87 12.50 10.31 351 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 03 26 999 99.0 99.0  1.83 11.76 10.34 346 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 03 56 999 99.0 99.0  1.81 11.76 10.38 348 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 04 26 999 99.0 99.0  1.55 13.33 10.10 355 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 04 56 999 99.0 99.0  1.62 12.50  9.83 352 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 05 26 999 99.0 99.0  1.71 12.50  9.87 351 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 05 56 999 99.0 99.0  1.72 11.76 10.00 351 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 06 26 999 99.0 99.0  1.60 13.33 10.24 359 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 06 56 999 99.0 99.0  1.51 12.50  9.91 352 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 07 26 999 99.0 99.0  1.56 12.50 10.19 353 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 07 56 999 99.0 99.0  1.45 11.76 10.05 349 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 08 26 999 99.0 99.0  1.40 12.50  9.97 351 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 08 56 999 99.0 99.0  1.46 12.50 10.26 353 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 09 26 999 99.0 99.0  1.26 11.76  9.47 346 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 09 56 999 99.0 99.0  1.22 11.76  9.83 346 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 10 26 999 99.0 99.0  1.35 12.50 10.40 355 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 10 56 999 99.0 99.0  1.36 12.50 10.66 353 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 11 26 999 99.0 99.0  1.47 13.33 10.96 356 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 11 56 999 99.0 99.0  1.33 11.76 10.17 346 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 12 26 999 99.0 99.0  1.40 12.50 10.32 351 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 12 56 999 99.0 99.0  1.35 11.76 10.23 349 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 13 26 999 99.0 99.0  1.36 10.53  9.80 343 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 13 56 999 99.0 99.0  1.30 12.50  9.74 355 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 14 26 999 99.0 99.0  1.34 11.11  9.24 346 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 14 56 999 99.0 99.0  1.35 11.76  9.53 349 9999.0 999.0  13.6 999.0 99.0 99.00
2024 03 04 15 26 999 99.0 99.0  1.27 11.76  9.52 353 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 15 56 999 99.0 99.0  1.26 11.76  9.16 352 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 16 26 999 99.0 99.0  1.27 12.50  9.33 358 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 16 56 999 99.0 99.0  1.50 11.11  9.60 348 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 04 17 26 999 99.0 99.0  1.38 13.33  9.47 358 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 04 17 56 999 99.0 99.0  1.37 11.76  9.15 351 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 04 18 26 999 99.0 99.0  1.36 11.11  9.04 346 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 04 18 56 999 99.0 99.0  1.39  9.88  9.23 346 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 04 19 26 999 99.0 99.0  1.21 11.11  8.83 351 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 04 19 56 999 99.0 99.0  1.29 10.53  8.98 346 9999.0 999.0  14.1 999.0 99.0 99.00
2024 03 04 20 26 999 99.0 99.0  1.23 11.76  8.72 349 9999.0 999.0  14.2 999.0 99.0 99.00
2024 03 04 20 56 999 99.0 99.0  1.31 11.11  8.93 352 9999.0 999.0  14.1 999.0 99.0 99.00
2024 03 04 21 26 999 99.0 99.0  1.24  9.88  8.87 345 9999.0 999.0  14.3 999.0 99.0 99.00
2024 03 04 21 56 999 99.0 99.0  1.30 11.76  8.80 352 9999.0 999.0  14.2 999.0 99.0 99.00
2024 03 04 22 26 999 99.0 99.0  1.32 11.11  8.68 349 9999.0 999.0  14.3 999.0 99.0 99.00
2024 03 04 22 56 999 99.0 99.0  1.28 10.53  8.50 345 9999.0 999.0  14.1 999.0 99.0 99.00
2024 03 04 23 26 999 99.0 99.0  1.34 10.53  8.91 345 9999.0 999.0  14.2 999.0 99.0 99.00
2024 03 04 23 56 999 99.0 99.0  1.24  9.88  8.46 343 9999.0 999.0  14.2 999.0 99.0 99.00
2024 03 05 00 26 999 99.0 99.0  1.25 11.11  8.60 349 9999.0 999.0  14.1 999.0 99.0 99.00
2024 03 05 00 56 999 99.0 99.0  1.12 10.53  8.11 349 9999.0 999.0  14.1 999.0 99.0 99.00
2024 03 05 01 26 999 99.0 99.0  1.22 10.53  8.42 349 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 05 01 56 999 99.0 99.0  1.27 10.53  8.65 346 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 05 02 26 999 99.0 99.0  1.25 10.53  8.64 345 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 05 02 56 999 99.0 99.0  1.03 11.11  8.25 349 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 05 03 26 999 99.0 99.0  1.00 10.53  8.51 345 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 05 03 56 999 99.0 99.0  1.10 11.11  8.92 346 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 05 04 26 999 99.0 99.0  1.16 11.11  9.41 346 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 05 04 56 999 99.0 99.0  0.99 11.11  8.80 343 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 05 05 26 999 99.0 99.0  0.97 10.53  8.89 345 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 05 05 56 999 99.0 99.0  1.01 10.53  9.01 346 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 05 06 26 999 99.0 99.0  0.99 11.11  8.82 349 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 05 06 56 999 99.0 99.0  1.11 10.53  9.34 348 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 05 07 26 999 99.0 99.0  0.99 10.53  9.26 346 9999.0 999.0  13.8 999.0 99.0 99.00
